seg_id	seg_chrom	seg_start	seg_end	seg_name	seg_strand	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_readcount	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_readcount
chr6:49386881-49386981	chr6	49386881	49386981	L1PA3_dup4073	.	79	7	6	0.9186046511627907	19	1	85	6	0.011627906976744186	19	75	7	3	0.9146341463414634	17	6	76	3	0.07317073170731707	17	170	6	17	0.9659090909090909	40	2	173	18	0.011428571428571429	40
chr6:51121436-51121536	chr6	51121436	51121536	L1PA3_dup4086	.	48	0	2	1.0	17	0	48	2	0.0	17	24	4	0	0.8571428571428571	8	0	28	0	0.0	8	96	4	17	0.96	40	3	97	17	0.03	40
chr6:51193719-51193819	chr6	51193719	51193819	L1PA3_dup4088	.	76	13	8	0.8539325842696629	20	3	87	7	0.03333333333333333	20	95	2	7	0.979381443298969	21	1	96	7	0.010309278350515464	21	175	8	12	0.9562841530054644	40	4	183	8	0.0213903743315508	40
chr6:60461273-60461373	chr6	60461273	60461373	L1PA3_dup4137	.	76	21	18	0.7835051546391752	25	1	95	19	0.010416666666666666	25	74	0	5	1.0	16	0	74	5	0.0	16	159	30	25	0.8412698412698413	47	4	188	22	0.020833333333333332	47
chr6:66630835-66630935	chr6	66630835	66630935	L1PA3_dup4195	.	44	2	7	0.9565217391304348	22	0	46	7	0.0	22	15	1	1	0.9375	17	0	15	2	0.0	17	124	1	10	0.992	52	0	125	10	0.0	52
chr6:88406499-88406599	chr6	88406499	88406599	L1PA3_dup4359	.	69	6	11	0.92	18	3	73	10	0.039473684210526314	18	75	17	5	0.8152173913043478	20	4	88	5	0.043478260869565216	20	154	9	23	0.9447852760736196	41	8	156	22	0.04878048780487805	41
chr6:94851130-94851230	chr6	94851130	94851230	L1PA3_dup4372	.	42	2	3	0.9545454545454546	25	0	44	3	0.0	25	33	8	0	0.8048780487804879	21	2	39	0	0.04878048780487805	21	69	1	4	0.9857142857142858	38	0	69	5	0.0	38
chr6:102758807-102758907	chr6	102758807	102758907	L1PA3_dup4413	.	33	4	7	0.8918918918918919	15	1	37	6	0.02631578947368421	15	40	2	10	0.9523809523809523	18	0	44	8	0.0	18	138	7	20	0.9517241379310345	57	3	143	19	0.02054794520547945	57
chr6:103497088-103497188	chr6	103497088	103497188	L1PA3_dup4416	.	57	7	7	0.890625	18	2	63	6	0.03076923076923077	18	45	2	8	0.9574468085106383	14	2	46	7	0.041666666666666664	14	84	10	13	0.8936170212765957	30	4	93	10	0.041237113402061855	30
chr6:105244375-105244475	chr6	105244375	105244475	L1PA3_dup4424	.	120	6	17	0.9523809523809523	29	2	125	16	0.015748031496062992	29	86	6	8	0.9347826086956522	20	0	90	10	0.0	20	180	3	8	0.9836065573770492	41	2	181	8	0.01092896174863388	41
chr6:105716123-105716223	chr6	105716123	105716223	L1PA3_dup4426	.	15	4	0	0.7894736842105263	19	1	18	0	0.05263157894736842	19	8	3	2	0.7272727272727273	11	2	9	2	0.18181818181818182	11	40	3	4	0.9302325581395349	46	0	43	4	0.0	46
chr6:107860648-107860748	chr6	107860648	107860748	L1PA3_dup4432	.	116	15	17	0.8854961832061069	32	6	125	17	0.04580152671755725	32	67	21	3	0.7613636363636364	19	7	81	3	0.07954545454545454	19	148	10	27	0.9367088607594937	39	6	156	23	0.037037037037037035	39
chr6:141969528-141969628	chr6	141969528	141969628	L1PA3_dup4535	.	82	2	9	0.9761904761904762	24	1	83	9	0.011904761904761904	24	88	7	9	0.9263157894736842	26	2	94	8	0.020833333333333332	26	162	13	17	0.9257142857142857	52	5	177	10	0.027472527472527472	52
chr7:37617972-37618072	chr7	37617972	37618072	L1PA3_dup4598	.	68	12	13	0.85	25	2	78	13	0.025	25	43	16	7	0.7288135593220338	17	8	51	7	0.13559322033898305	17	144	11	18	0.9290322580645162	44	1	157	15	0.006329113924050633	44
chr7:146928454-146928554	chr7	146928454	146928554	L1PA3_dup4603	.	68	1	3	0.9855072463768116	18	0	69	3	0.0	18	67	0	0	1.0	17	0	67	0	0.0	17	196	5	18	0.9751243781094527	57	1	203	15	0.004901960784313725	57
chr7:8304040-8304140	chr7	8304040	8304140	L1PA3_dup4618	.	70	11	6	0.8641975308641975	15	5	76	6	0.06172839506172839	15	62	11	8	0.8493150684931506	14	6	65	10	0.08450704225352113	14	243	13	32	0.94921875	52	9	251	28	0.03461538461538462	52
chr7:8732268-8732368	chr7	8732268	8732368	L1PA3_dup4622	.	49	0	5	1.0	18	0	49	5	0.0	18	65	2	7	0.9701492537313433	26	0	67	7	0.0	26	143	4	7	0.9727891156462585	54	2	145	7	0.013605442176870748	54
chr7:14278871-14278971	chr7	14278871	14278971	L1PA3_dup4643	.	37	54	2	0.4065934065934066	20	6	84	3	0.06666666666666667	20	33	35	5	0.4852941176470588	17	3	67	3	0.04285714285714286	17	207	53	17	0.7961538461538461	61	8	255	14	0.030418250950570342	61
chr7:19883694-19883794	chr7	19883694	19883794	L1PA3_dup4655	.	33	6	3	0.8461538461538461	14	2	37	3	0.05128205128205128	14	36	5	6	0.8780487804878049	16	0	41	6	0.0	16	139	11	22	0.9266666666666666	58	3	147	22	0.02	58
chr7:22528297-22528397	chr7	22528297	22528397	L1PA3_dup4666	.	95	7	9	0.9313725490196079	23	5	97	9	0.049019607843137254	23	116	10	7	0.9206349206349206	27	7	120	6	0.05511811023622047	27	191	7	14	0.9646464646464646	43	2	196	14	0.010101010101010102	43
chr7:31619617-31619717	chr7	31619617	31619717	L1PA3_dup4687	.	65	8	5	0.8904109589041096	20	2	71	5	0.0273972602739726	20	42	8	6	0.84	15	4	46	6	0.08	15	147	13	8	0.91875	43	6	154	8	0.0375	43
chr7:36559026-36559126	chr7	36559026	36559126	L1PA3_dup4708	.	18	2	3	0.9	23	0	21	2	0.0	23	16	2	1	0.8888888888888888	19	1	18	0	0.05263157894736842	19	52	2	2	0.9629629629629629	56	2	52	2	0.037037037037037035	56
chr1:159575004-159575104	chr1	159575004	159575104	L1PA3_dup471	.	54	5	4	0.9152542372881356	17	3	56	4	0.05084745762711865	17	61	2	6	0.9682539682539683	18	1	62	6	0.015873015873015872	18	205	4	7	0.9808612440191388	55	3	206	7	0.014354066985645933	55
chr7:80713106-80713206	chr7	80713106	80713206	L1PA3_dup4816	.	109	4	6	0.9646017699115044	30	2	111	6	0.017699115044247787	30	77	3	6	0.9625	22	2	78	6	0.025	22	126	3	3	0.9767441860465116	34	3	126	3	0.023255813953488372	34
chr7:90640172-90640272	chr7	90640172	90640272	L1PA3_dup4877	.	60	9	9	0.8695652173913043	16	5	65	8	0.07142857142857142	16	84	20	10	0.8076923076923077	24	11	93	10	0.10576923076923077	24	208	6	13	0.9719626168224299	48	4	209	14	0.018779342723004695	48
chr7:91589651-91589751	chr7	91589651	91589751	L1PA3_dup4887	.	0	0	0	NaN	0	0	0	0	NaN	0	88	2	13	0.9777777777777777	21	2	89	12	0.02197802197802198	21	0	0	0	NaN	0	0	0	0	NaN	0
chr7:113263624-113263724	chr7	113263624	113263724	L1PA3_dup4946	.	58	6	4	0.90625	12	4	60	4	0.0625	12	79	8	5	0.9080459770114943	16	7	80	5	0.08045977011494253	16	248	5	14	0.9802371541501976	46	3	250	14	0.011857707509881422	46
chr7:116408861-116408961	chr7	116408861	116408961	L1PA3_dup4958	.	64	4	2	0.9411764705882353	10	2	65	3	0.029850746268656716	10	75	8	7	0.9036144578313253	13	4	78	8	0.04878048780487805	13	293	12	14	0.9606557377049181	47	8	298	13	0.026143790849673203	47
chr1:165084966-165085066	chr1	165084966	165085066	L1PA3_dup496	.	101	11	8	0.9017857142857143	21	2	110	8	0.017857142857142856	21	85	13	5	0.8673469387755102	19	1	96	6	0.010309278350515464	19	279	12	41	0.9587628865979382	59	9	286	37	0.030508474576271188	59
chr7:124100110-124100210	chr7	124100110	124100210	L1PA3_dup4998	.	35	4	3	0.8974358974358975	11	2	37	3	0.05128205128205128	11	87	4	9	0.9560439560439561	27	2	89	9	0.02197802197802198	27	142	5	13	0.9659863945578231	41	3	144	13	0.02040816326530612	41
chr7:126831735-126831835	chr7	126831735	126831835	L1PA3_dup5010	.	26	11	4	0.7027027027027027	15	1	36	4	0.02702702702702703	15	56	7	7	0.8888888888888888	24	3	59	8	0.04838709677419355	24	109	8	14	0.9316239316239316	46	4	113	14	0.03418803418803419	46
chr7:128292012-128292112	chr7	128292012	128292112	L1PA3_dup5018	.	49	1	3	0.98	18	0	50	3	0.0	18	71	4	6	0.9466666666666667	27	1	74	6	0.013333333333333334	27	130	0	7	1.0	46	0	130	7	0.0	46
chr7:156915442-156915542	chr7	156915442	156915542	L1PA3_dup5106	.	82	4	10	0.9534883720930233	14	4	82	10	0.046511627906976744	14	133	11	17	0.9236111111111112	23	6	139	16	0.041379310344827586	23	240	13	39	0.9486166007905138	44	6	248	38	0.023622047244094488	44
chr8:60160363-60160463	chr8	60160363	60160463	L1PA3_dup5116	.	12	3	2	0.8	17	1	15	1	0.0625	17	13	1	3	0.9285714285714286	17	0	14	3	0.0	17	35	7	4	0.8333333333333334	46	0	42	4	0.0	46
chr8:14803217-14803317	chr8	14803217	14803317	L1PA3_dup5179	.	71	15	7	0.8255813953488372	19	7	80	6	0.08045977011494253	19	127	12	10	0.9136690647482014	26	11	130	8	0.07801418439716312	26	232	8	8	0.9666666666666667	51	6	236	6	0.024793388429752067	51
chr8:24454709-24454809	chr8	24454709	24454809	L1PA3_dup5202	.	53	2	2	0.9636363636363636	12	2	53	2	0.03636363636363636	12	62	5	0	0.9253731343283582	14	1	65	1	0.015151515151515152	14	153	2	12	0.9870967741935484	34	0	155	12	0.0	34
chr1:172055830-172055930	chr1	172055830	172055930	L1PA3_dup527	.	64	5	4	0.927536231884058	20	4	66	3	0.05714285714285714	20	106	10	4	0.9137931034482759	30	1	115	4	0.008620689655172414	30	149	1	18	0.9933333333333333	44	0	153	15	0.0	44
chr8:58370158-58370258	chr8	58370158	58370258	L1PA3_dup5323	.	49	9	6	0.8448275862068966	16	1	57	6	0.017241379310344827	16	75	2	7	0.974025974025974	21	0	77	7	0.0	21	172	8	12	0.9555555555555556	50	4	178	10	0.02197802197802198	50
chr8:68743354-68743454	chr8	68743354	68743454	L1PA3_dup5358	.	82	7	7	0.9213483146067416	25	2	87	7	0.02247191011235955	25	61	4	9	0.9384615384615385	19	4	61	9	0.06153846153846154	19	195	11	14	0.9466019417475728	58	8	199	13	0.03864734299516908	58
chr8:78350508-78350608	chr8	78350508	78350608	L1PA3_dup5410	.	59	4	4	0.9365079365079365	17	4	59	4	0.06349206349206349	17	36	5	3	0.8780487804878049	11	1	40	3	0.024390243902439025	11	142	3	23	0.9793103448275862	44	2	143	23	0.013793103448275862	44
chr8:81331780-81331880	chr8	81331780	81331880	L1PA3_dup5421	.	47	33	8	0.5875	20	5	75	8	0.0625	20	51	20	12	0.7183098591549296	19	3	68	12	0.04225352112676056	19	125	53	23	0.702247191011236	48	7	171	23	0.03932584269662921	48
chr8:86592266-86592366	chr8	86592266	86592366	L1PA3_dup5449	.	64	6	12	0.9142857142857143	21	5	65	12	0.07142857142857142	21	76	11	7	0.8735632183908046	24	2	84	8	0.023255813953488372	24	192	3	10	0.9846153846153847	53	1	198	6	0.005025125628140704	53
chr8:87229176-87229276	chr8	87229176	87229276	L1PA3_dup5453	.	10	9	1	0.5263157894736842	4	1	18	1	0.05263157894736842	4	54	8	14	0.8709677419354839	16	3	58	15	0.04918032786885246	16	189	7	31	0.9642857142857143	51	4	193	30	0.02030456852791878	51
chr1:177406841-177406941	chr1	177406841	177406941	L1PA3_dup547	.	43	3	7	0.9347826086956522	11	0	47	6	0.0	11	154	2	6	0.9871794871794872	33	0	155	7	0.0	33	162	3	14	0.9818181818181818	38	1	165	13	0.006024096385542169	38
chr8:96744403-96744503	chr8	96744403	96744503	L1PA3_dup5509	.	57	4	2	0.9344262295081968	23	2	60	1	0.03225806451612903	23	35	4	5	0.8974358974358975	15	3	36	5	0.07692307692307693	15	80	3	15	0.963855421686747	35	2	83	13	0.023529411764705882	35
chr8:105795134-105795234	chr8	105795134	105795234	L1PA3_dup5534	.	55	5	3	0.9166666666666666	16	0	60	3	0.0	16	94	3	6	0.9690721649484536	30	2	96	5	0.02040816326530612	30	172	12	17	0.9347826086956522	51	1	183	17	0.005434782608695652	51
chr8:107240609-107240709	chr8	107240609	107240709	L1PA3_dup5540	.	77	10	12	0.8850574712643678	15	7	80	12	0.08045977011494253	15	115	7	9	0.9426229508196722	19	4	119	8	0.032520325203252036	19	333	24	40	0.9327731092436975	59	14	346	37	0.03888888888888889	59
chr8:115753162-115753262	chr8	115753162	115753262	L1PA3_dup5578	.	64	7	1	0.9014084507042254	19	0	72	0	0.0	19	70	4	1	0.9459459459459459	21	4	70	1	0.05405405405405406	21	179	16	14	0.9179487179487179	56	6	190	13	0.030612244897959183	56
chr8:118548538-118548638	chr8	118548538	118548638	L1PA3_dup5585	.	44	7	4	0.8627450980392157	10	7	45	3	0.1346153846153846	10	132	21	6	0.8627450980392157	28	12	141	6	0.0784313725490196	28	298	8	9	0.9738562091503268	53	6	303	6	0.019417475728155338	53
chr8:119479786-119479886	chr8	119479786	119479886	L1PA3_dup5595	.	62	4	4	0.9393939393939394	18	0	66	4	0.0	18	61	2	3	0.9682539682539683	17	0	63	3	0.0	17	176	6	11	0.967032967032967	50	2	180	11	0.01098901098901099	50
chr8:128744604-128744704	chr8	128744604	128744704	L1PA3_dup5630	.	0	0	0	NaN	0	0	0	0	NaN	0	36	6	4	0.8571428571428571	12	2	39	5	0.04878048780487805	12	0	0	0	NaN	0	0	0	0	NaN	0
chr8:131250362-131250462	chr8	131250362	131250462	L1PA3_dup5641	.	16	2	0	0.8888888888888888	18	0	18	0	0.0	18	15	1	0	0.9375	16	0	16	0	0.0	16	50	5	1	0.9090909090909091	56	2	53	1	0.03636363636363636	56
chr8:131635172-131635272	chr8	131635172	131635272	L1PA3_dup5646	.	41	2	7	0.9534883720930233	9	1	42	7	0.023255813953488372	9	116	5	3	0.9586776859504132	21	3	118	3	0.024793388429752067	21	256	9	30	0.9660377358490566	53	3	263	29	0.011278195488721804	53
chr1:185001531-185001631	chr1	185001531	185001631	L1PA3_dup565	.	87	14	12	0.8613861386138614	23	2	99	12	0.019801980198019802	23	131	14	14	0.903448275862069	33	6	139	14	0.041379310344827586	33	210	8	30	0.963302752293578	50	2	220	26	0.009009009009009009	50
chr1:186163460-186163560	chr1	186163460	186163560	L1PA3_dup569	.	43	1	4	0.9772727272727273	24	0	44	4	0.0	24	60	0	6	1.0	34	0	60	6	0.0	34	70	3	4	0.958904109589041	40	0	73	4	0.0	40
chr9:6183126-6183226	chr9	6183126	6183226	L1PA3_dup5702	.	62	18	4	0.775	17	12	66	6	0.15384615384615385	17	56	14	10	0.8	16	2	68	10	0.02857142857142857	16	244	32	34	0.8840579710144928	65	16	262	32	0.05755395683453238	65
chr9:9931214-9931314	chr9	9931214	9931314	L1PA3_dup5719	.	45	9	5	0.8333333333333334	13	0	54	5	0.0	13	93	1	10	0.9893617021276596	21	1	93	10	0.010638297872340425	21	239	5	23	0.9795081967213115	57	3	244	20	0.012145748987854251	57
chr9:12333995-12334095	chr9	12333995	12334095	L1PA3_dup5738	.	58	8	8	0.8787878787878788	16	5	61	8	0.07575757575757576	16	59	6	9	0.9076923076923077	15	5	61	8	0.07575757575757576	15	140	8	15	0.9459459459459459	37	5	145	13	0.03333333333333333	37
chr9:30791109-30791209	chr9	30791109	30791209	L1PA3_dup5853	.	60	14	10	0.8108108108108109	17	3	71	10	0.04054054054054054	17	72	12	13	0.8571428571428571	21	4	80	13	0.047619047619047616	21	155	8	21	0.950920245398773	41	7	157	20	0.042682926829268296	41
chr9:32230959-32231059	chr9	32230959	32231059	L1PA3_dup5863	.	25	4	0	0.8620689655172413	29	0	29	0	0.0	29	8	0	0	1.0	8	0	8	0	0.0	8	43	5	3	0.8958333333333334	51	0	48	3	0.0	51
chr9:103612335-103612435	chr9	103612335	103612435	L1PA3_dup6052	.	28	7	1	0.8	18	2	33	1	0.05714285714285714	18	42	2	1	0.9545454545454546	15	0	44	1	0.0	15	86	3	9	0.9662921348314607	52	2	90	6	0.021739130434782608	52
chr9:105495547-105495647	chr9	105495547	105495647	L1PA3_dup6064	.	68	10	21	0.8717948717948718	20	3	74	22	0.03896103896103896	20	111	5	12	0.9568965517241379	26	0	116	12	0.0	26	226	5	18	0.9783549783549783	52	2	230	17	0.008620689655172414	52
chr9:122596070-122596170	chr9	122596070	122596170	L1PA3_dup6112	.	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0
chrX:36176224-36176324	chrX	36176224	36176324	L1PA3_dup6130	.	86	3	16	0.9662921348314607	18	2	86	17	0.022727272727272728	18	61	2	8	0.9682539682539683	12	2	61	8	0.031746031746031744	12	166	16	19	0.9120879120879121	36	4	177	20	0.022099447513812154	36
chrX:86119248-86119348	chrX	86119248	86119348	L1PA3_dup6140	.	46	17	2	0.7301587301587301	17	1	61	3	0.016129032258064516	17	27	5	0	0.84375	8	0	32	0	0.0	8	121	13	7	0.9029850746268657	37	0	135	6	0.0	37
chrX:16236756-16236856	chrX	16236756	16236856	L1PA3_dup6195	.	119	9	11	0.9296875	28	0	128	11	0.0	28	56	1	3	0.9824561403508771	12	0	57	3	0.0	12	232	3	14	0.9872340425531915	52	1	234	14	0.00425531914893617	52
chrX:16321646-16321746	chrX	16321646	16321746	L1PA3_dup6197	.	12	2	1	0.8571428571428571	15	0	14	1	0.0	15	9	0	2	1.0	11	0	9	2	0.0	11	57	1	4	0.9827586206896551	62	1	58	3	0.01694915254237288	62
chrX:37634492-37634592	chrX	37634492	37634592	L1PA3_dup6294	.	104	2	7	0.9811320754716981	23	2	104	7	0.018867924528301886	23	71	1	3	0.9861111111111112	15	0	72	3	0.0	15	219	13	36	0.9439655172413793	57	5	235	28	0.020833333333333332	57
chrX:42589684-42589784	chrX	42589684	42589784	L1PA3_dup6309	.	57	2	6	0.9661016949152542	22	1	59	5	0.016666666666666666	22	35	4	6	0.8974358974358975	15	1	39	5	0.025	15	88	9	10	0.9072164948453608	38	2	98	7	0.02	38
chrX:51537494-51537594	chrX	51537494	51537594	L1PA3_dup6346	.	83	0	10	1.0	20	0	84	9	0.0	20	54	1	4	0.9818181818181818	12	0	55	4	0.0	12	272	22	19	0.9251700680272109	66	2	292	19	0.006802721088435374	66
chrX:55687083-55687183	chrX	55687083	55687183	L1PA3_dup6375	.	58	11	7	0.8405797101449275	19	3	66	7	0.043478260869565216	19	34	6	0	0.85	10	0	40	0	0.0	10	122	24	29	0.8356164383561644	45	1	149	25	0.006666666666666667	45
chrX:56636009-56636109	chrX	56636009	56636109	L1PA3_dup6399	.	73	6	10	0.9240506329113924	18	2	79	8	0.024691358024691357	18	62	5	6	0.9253731343283582	15	4	63	6	0.05970149253731343	15	184	8	21	0.9583333333333334	46	0	194	19	0.0	46
chrX:64549833-64549933	chrX	64549833	64549933	L1PA3_dup6442	.	18	9	4	0.6666666666666666	17	0	27	4	0.0	17	18	0	2	1.0	11	0	18	2	0.0	11	56	36	5	0.6086956521739131	50	5	87	5	0.05434782608695652	50
chrX:70638903-70639003	chrX	70638903	70639003	L1PA3_dup6530	.	72	10	4	0.8780487804878049	24	3	78	5	0.037037037037037035	24	33	4	6	0.8918918918918919	11	4	33	6	0.10810810810810811	11	167	21	24	0.8882978723404256	56	0	191	21	0.0	56
chrX:76287998-76288098	chrX	76287998	76288098	L1PA3_dup6578	.	27	0	4	1.0	8	0	27	4	0.0	8	45	0	3	1.0	12	0	46	2	0.0	12	144	12	9	0.9230769230769231	42	3	153	9	0.019230769230769232	42
chrX:76924367-76924467	chrX	76924367	76924467	L1PA3_dup6594	.	57	2	5	0.9661016949152542	22	1	58	5	0.01694915254237288	22	41	3	4	0.9318181818181818	16	2	42	4	0.045454545454545456	16	100	6	16	0.9433962264150944	41	5	102	15	0.04672897196261682	41
chrX:76978612-76978712	chrX	76978612	76978712	L1PA3_dup6597	.	55	10	1	0.8461538461538461	17	1	64	1	0.015384615384615385	17	64	7	3	0.9014084507042254	20	0	71	3	0.0	20	126	23	9	0.8456375838926175	41	0	150	8	0.0	41
chrX:77244268-77244368	chrX	77244268	77244368	L1PA3_dup6601	.	34	8	4	0.8095238095238095	23	0	44	2	0.0	23	11	2	4	0.8461538461538461	9	1	12	4	0.07692307692307693	9	62	21	8	0.7469879518072289	49	1	85	5	0.011627906976744186	49
chrX:80405242-80405342	chrX	80405242	80405342	L1PA3_dup6634	.	53	31	6	0.6309523809523809	24	8	75	7	0.0963855421686747	24	16	1	2	0.9411764705882353	5	0	17	2	0.0	5	117	20	18	0.8540145985401459	40	1	137	17	0.007246376811594203	40
chrX:81345806-81345906	chrX	81345806	81345906	L1PA3_dup6642	.	64	4	4	0.9411764705882353	26	0	69	3	0.0	26	22	3	2	0.88	9	0	25	2	0.0	9	85	7	8	0.9239130434782609	36	0	92	8	0.0	36
chrX:82552472-82552572	chrX	82552472	82552572	L1PA3_dup6656	.	57	21	7	0.7307692307692307	15	2	75	8	0.025974025974025976	15	39	4	4	0.9069767441860465	8	2	41	4	0.046511627906976744	8	206	28	24	0.8803418803418803	45	2	232	24	0.008547008547008548	45
chrX:86295325-86295425	chrX	86295325	86295425	L1PA3_dup6696	.	83	17	4	0.83	19	6	94	4	0.06	19	17	10	3	0.6296296296296297	6	7	20	3	0.25925925925925924	6	195	25	18	0.8863636363636364	45	8	215	15	0.03587443946188341	45
chrX:88787462-88787562	chrX	88787462	88787562	L1PA3_dup6716	.	32	11	2	0.7441860465116279	12	0	43	2	0.0	12	35	4	1	0.8974358974358975	10	0	39	1	0.0	10	133	8	10	0.9432624113475178	40	1	139	11	0.007142857142857143	40
chrX:91627097-91627197	chrX	91627097	91627197	L1PA3_dup6726	.	38	4	3	0.9047619047619048	15	0	42	3	0.0	15	26	0	0	1.0	9	0	26	0	0.0	9	138	5	5	0.965034965034965	51	0	143	5	0.0	51
chrX:91825602-91825702	chrX	91825602	91825702	L1PA3_dup6729	.	41	15	2	0.7321428571428571	15	4	52	2	0.07142857142857142	15	16	0	0	1.0	4	0	16	0	0.0	4	157	6	11	0.9631901840490797	45	3	160	11	0.018404907975460124	45
chrX:94862376-94862476	chrX	94862376	94862476	L1PA3_dup6740	.	73	13	5	0.8488372093023255	16	3	83	5	0.03488372093023256	16	44	2	2	0.9565217391304348	8	2	44	2	0.043478260869565216	8	233	10	9	0.9588477366255144	44	3	241	8	0.012295081967213115	44
chrX:97515411-97515511	chrX	97515411	97515511	L1PA3_dup6760	.	65	19	4	0.7738095238095238	24	9	74	5	0.10843373493975904	24	6	4	2	0.6	3	0	10	2	0.0	3	221	7	12	0.9692982456140351	61	1	230	9	0.004329004329004329	61
chrX:100255487-100255587	chrX	100255487	100255587	L1PA3_dup6776	.	26	8	4	0.7647058823529411	13	1	33	4	0.029411764705882353	13	4	0	1	1.0	2	0	4	1	0.0	2	99	11	8	0.9	40	0	110	8	0.0	40
chrX:109644667-109644767	chrX	109644667	109644767	L1PA3_dup6853	.	55	5	2	0.9166666666666666	21	1	59	2	0.016666666666666666	21	11	1	3	0.9166666666666666	5	0	14	1	0.0	5	97	7	17	0.9326923076923077	44	2	102	17	0.019230769230769232	44
chrX:121537261-121537361	chrX	121537261	121537361	L1PA3_dup6925	.	79	5	4	0.9404761904761905	13	0	84	4	0.0	13	65	1	4	0.9848484848484849	10	0	66	4	0.0	10	231	29	18	0.8884615384615384	41	0	259	19	0.0	41
chrX:125614869-125614969	chrX	125614869	125614969	L1PA3_dup6968	.	76	13	6	0.8539325842696629	20	9	77	9	0.10465116279069768	20	33	6	3	0.8461538461538461	9	4	35	3	0.10256410256410256	9	143	9	16	0.9407894736842105	35	1	154	13	0.0064516129032258064	35
chrX:131129143-131129243	chrX	131129143	131129243	L1PA3_dup7018	.	29	5	0	0.8529411764705882	18	1	33	0	0.029411764705882353	18	13	10	1	0.5652173913043478	12	3	19	2	0.13636363636363635	12	63	4	5	0.9402985074626866	39	0	67	5	0.0	39
